document_id,property_id,document_type,document_name,file_format,file_size_mb,created_date,last_modified,document_status,access_level,key_terms_extracted,has_signatures,requires_renewal,expiry_date
DOC_000150,CBRE_00008,Maintenance Log,CBRE_00008_Maintenance_Log_6.csv,csv,3.5,2020-03-04,2023-09-13,Draft,Confidential,"general, property, management",False,False,
DOC_000151,CBRE_00008,Maintenance Log,CBRE_00008_Maintenance_Log_7.csv,csv,4.11,2020-03-25,2023-12-30,Active,Internal,"general, property, management",False,False,
DOC_000152,CBRE_00008,Tenant Correspondence,CBRE_00008_Tenant_Correspondence_1.docx,docx,3.18,2022-12-19,2023-02-23,Archived,Internal,"general, property, management",False,False,
DOC_000153,CBRE_00008,Tenant Correspondence,CBRE_00008_Tenant_Correspondence_2.docx,docx,2.98,2021-10-25,2023-05-19,Active,Confidential,"general, property, management",False,False,
DOC_000154,CBRE_00008,Tenant Correspondence,CBRE_00008_Tenant_Correspondence_3.docx,docx,4.91,2023-04-24,2024-10-29,Active,Public,"general, property, management",False,False,
DOC_000155,CBRE_00008,Market Analysis,CBRE_00008_Market_Analysis_1.pptx,pptx,4.21,2020-10-18,2023-07-20,Active,Public,"general, property, management",False,False,
DOC_000156,CBRE_00008,Environmental Report,CBRE_00008_Environmental_Report_1.pdf,pdf,1.0,2021-06-29,2024-01-10,Active,Internal,"general, property, management",False,False,
DOC_000157,CBRE_00009,Lease Agreement,CBRE_00009_Lease_Agreement_1.pdf,pdf,2.49,2021-06-26,2024-08-08,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-10-06
DOC_000158,CBRE_00009,Property Inspection Report,CBRE_00009_Property_Inspection_Report_1.pdf,pdf,0.97,2021-10-03,2024-08-22,Draft,Public,"hvac, roof, structural, safety, code",False,False,
DOC_000159,CBRE_00009,Financial Statement,CBRE_00009_Financial_Statement_1.xlsx,xlsx,0.7,2022-07-16,2024-08-25,Archived,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000160,CBRE_00009,Financial Statement,CBRE_00009_Financial_Statement_2.xlsx,xlsx,1.47,2022-03-01,2023-09-15,Draft,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000161,CBRE_00009,Financial Statement,CBRE_00009_Financial_Statement_3.xlsx,xlsx,3.35,2021-09-12,2023-07-07,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000162,CBRE_00009,Energy Audit,CBRE_00009_Energy_Audit_1.pdf,pdf,4.38,2023-11-08,2024-04-29,Active,Public,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_000163,CBRE_00009,Appraisal Report,CBRE_00009_Appraisal_Report_1.pdf,pdf,2.6,2022-12-22,2023-03-03,Draft,Confidential,"value, comparables, market, highest best use, cap rate",False,False,
DOC_000164,CBRE_00009,Insurance Policy,CBRE_00009_Insurance_Policy_1.pdf,pdf,2.69,2023-02-12,2023-11-02,Draft,Confidential,"general, property, management",True,True,2026-07-15
DOC_000165,CBRE_00009,Maintenance Log,CBRE_00009_Maintenance_Log_1.csv,csv,2.4,2024-10-25,2023-10-02,Archived,Confidential,"general, property, management",False,False,
DOC_000166,CBRE_00009,Tenant Correspondence,CBRE_00009_Tenant_Correspondence_1.docx,docx,3.96,2022-06-22,2024-03-19,Archived,Confidential,"general, property, management",False,False,
DOC_000167,CBRE_00009,Market Analysis,CBRE_00009_Market_Analysis_1.pptx,pptx,2.58,2023-03-03,2024-04-24,Active,Internal,"general, property, management",False,False,
DOC_000168,CBRE_00009,Environmental Report,CBRE_00009_Environmental_Report_1.pdf,pdf,2.93,2024-04-09,2024-01-06,Active,Confidential,"general, property, management",False,False,
DOC_000169,CBRE_00010,Lease Agreement,CBRE_00010_Lease_Agreement_1.pdf,pdf,1.36,2021-09-06,2024-10-29,Active,Public,"rent, term, renewal, escalation, cam",True,True,2027-01-15
DOC_000170,CBRE_00010,Lease Agreement,CBRE_00010_Lease_Agreement_2.pdf,pdf,1.15,2020-10-08,2023-05-07,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2027-07-05
DOC_000171,CBRE_00010,Property Inspection Report,CBRE_00010_Property_Inspection_Report_1.pdf,pdf,1.54,2020-01-30,2023-06-23,Draft,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_000172,CBRE_00010,Property Inspection Report,CBRE_00010_Property_Inspection_Report_2.pdf,pdf,4.14,2022-03-13,2023-11-17,Draft,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_000173,CBRE_00010,Financial Statement,CBRE_00010_Financial_Statement_1.xlsx,xlsx,2.33,2020-12-30,2024-03-06,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000174,CBRE_00010,Energy Audit,CBRE_00010_Energy_Audit_1.pdf,pdf,3.77,2022-03-26,2024-12-30,Draft,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_000175,CBRE_00010,Appraisal Report,CBRE_00010_Appraisal_Report_1.pdf,pdf,1.92,2020-10-24,2023-09-11,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_000176,CBRE_00010,Insurance Policy,CBRE_00010_Insurance_Policy_1.pdf,pdf,3.43,2020-11-09,2023-02-15,Active,Public,"general, property, management",True,True,2026-03-18
DOC_000177,CBRE_00010,Maintenance Log,CBRE_00010_Maintenance_Log_1.csv,csv,1.33,2024-10-02,2024-07-22,Draft,Confidential,"general, property, management",False,False,
DOC_000178,CBRE_00010,Maintenance Log,CBRE_00010_Maintenance_Log_2.csv,csv,4.71,2024-09-17,2024-03-08,Active,Internal,"general, property, management",False,False,
DOC_000179,CBRE_00010,Maintenance Log,CBRE_00010_Maintenance_Log_3.csv,csv,0.57,2021-01-26,2024-08-26,Draft,Internal,"general, property, management",False,False,
DOC_000180,CBRE_00010,Maintenance Log,CBRE_00010_Maintenance_Log_4.csv,csv,2.91,2020-08-21,2023-12-14,Active,Public,"general, property, management",False,False,
DOC_000181,CBRE_00010,Tenant Correspondence,CBRE_00010_Tenant_Correspondence_1.docx,docx,4.66,2023-08-12,2024-11-23,Active,Internal,"general, property, management",False,False,
DOC_000182,CBRE_00010,Tenant Correspondence,CBRE_00010_Tenant_Correspondence_2.docx,docx,2.45,2021-10-07,2024-05-18,Active,Confidential,"general, property, management",False,False,
DOC_000183,CBRE_00010,Tenant Correspondence,CBRE_00010_Tenant_Correspondence_3.docx,docx,3.06,2021-03-20,2024-06-30,Active,Internal,"general, property, management",False,False,
DOC_000184,CBRE_00010,Tenant Correspondence,CBRE_00010_Tenant_Correspondence_4.docx,docx,0.8,2021-10-14,2023-09-11,Active,Internal,"general, property, management",False,False,
DOC_000185,CBRE_00010,Tenant Correspondence,CBRE_00010_Tenant_Correspondence_5.docx,docx,2.95,2021-10-19,2024-04-30,Active,Confidential,"general, property, management",False,False,
DOC_000186,CBRE_00010,Market Analysis,CBRE_00010_Market_Analysis_1.pptx,pptx,0.98,2021-07-10,2024-08-19,Archived,Internal,"general, property, management",False,False,
DOC_000187,CBRE_00010,Environmental Report,CBRE_00010_Environmental_Report_1.pdf,pdf,0.58,2024-07-10,2024-10-19,Active,Internal,"general, property, management",False,False,
DOC_000188,CBRE_00011,Lease Agreement,CBRE_00011_Lease_Agreement_1.pdf,pdf,4.96,2022-04-15,2024-10-15,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2027-08-13
DOC_000189,CBRE_00011,Lease Agreement,CBRE_00011_Lease_Agreement_2.pdf,pdf,4.94,2021-08-15,2023-12-10,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-02-14
DOC_000190,CBRE_00011,Lease Agreement,CBRE_00011_Lease_Agreement_3.pdf,pdf,3.04,2023-08-17,2024-06-18,Draft,Public,"rent, term, renewal, escalation, cam",True,True,2027-03-18
DOC_000191,CBRE_00011,Property Inspection Report,CBRE_00011_Property_Inspection_Report_1.pdf,pdf,4.26,2023-01-08,2023-12-31,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_000192,CBRE_00011,Financial Statement,CBRE_00011_Financial_Statement_1.xlsx,xlsx,3.25,2021-12-01,2023-12-02,Draft,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000193,CBRE_00011,Financial Statement,CBRE_00011_Financial_Statement_2.xlsx,xlsx,0.92,2022-06-01,2024-12-09,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000194,CBRE_00011,Energy Audit,CBRE_00011_Energy_Audit_1.pdf,pdf,1.99,2023-11-17,2023-01-12,Active,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_000195,CBRE_00011,Appraisal Report,CBRE_00011_Appraisal_Report_1.pdf,pdf,2.89,2021-12-01,2023-02-07,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_000196,CBRE_00011,Insurance Policy,CBRE_00011_Insurance_Policy_1.pdf,pdf,4.91,2020-03-29,2024-11-14,Active,Internal,"general, property, management",True,True,2027-02-26
DOC_000197,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_1.csv,csv,1.49,2020-03-14,2023-05-02,Active,Internal,"general, property, management",False,False,
DOC_000198,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_2.csv,csv,2.44,2022-10-04,2024-11-07,Active,Public,"general, property, management",False,False,
DOC_000199,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_3.csv,csv,0.78,2020-09-03,2024-12-19,Archived,Internal,"general, property, management",False,False,
DOC_000200,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_4.csv,csv,2.04,2021-08-23,2023-04-09,Active,Internal,"general, property, management",False,False,
DOC_000201,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_5.csv,csv,4.38,2022-02-22,2024-04-27,Active,Confidential,"general, property, management",False,False,
DOC_000202,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_6.csv,csv,1.97,2021-12-11,2024-12-05,Active,Internal,"general, property, management",False,False,
DOC_000203,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_7.csv,csv,3.93,2020-03-04,2023-10-01,Draft,Public,"general, property, management",False,False,
DOC_000204,CBRE_00011,Maintenance Log,CBRE_00011_Maintenance_Log_8.csv,csv,4.02,2021-06-24,2024-01-31,Draft,Internal,"general, property, management",False,False,
DOC_000205,CBRE_00011,Tenant Correspondence,CBRE_00011_Tenant_Correspondence_1.docx,docx,1.07,2023-02-24,2024-11-07,Active,Internal,"general, property, management",False,False,
DOC_000206,CBRE_00011,Market Analysis,CBRE_00011_Market_Analysis_1.pptx,pptx,1.49,2022-12-11,2023-04-28,Active,Confidential,"general, property, management",False,False,
DOC_000207,CBRE_00011,Environmental Report,CBRE_00011_Environmental_Report_1.pdf,pdf,0.98,2022-08-27,2023-01-22,Draft,Internal,"general, property, management",False,False,
DOC_000208,CBRE_00012,Lease Agreement,CBRE_00012_Lease_Agreement_1.pdf,pdf,4.6,2022-05-17,2024-10-15,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2027-07-09
DOC_000209,CBRE_00012,Lease Agreement,CBRE_00012_Lease_Agreement_2.pdf,pdf,4.11,2023-06-17,2024-09-26,Active,Public,"rent, term, renewal, escalation, cam",True,True,2026-12-29
DOC_000210,CBRE_00012,Property Inspection Report,CBRE_00012_Property_Inspection_Report_1.pdf,pdf,1.7,2024-09-08,2024-02-03,Draft,Public,"hvac, roof, structural, safety, code",False,False,
DOC_000211,CBRE_00012,Property Inspection Report,CBRE_00012_Property_Inspection_Report_2.pdf,pdf,4.69,2023-12-03,2024-10-05,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_000212,CBRE_00012,Financial Statement,CBRE_00012_Financial_Statement_1.xlsx,xlsx,4.11,2023-02-01,2024-12-20,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000213,CBRE_00012,Financial Statement,CBRE_00012_Financial_Statement_2.xlsx,xlsx,1.11,2024-03-04,2024-08-18,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000214,CBRE_00012,Financial Statement,CBRE_00012_Financial_Statement_3.xlsx,xlsx,0.64,2023-10-16,2023-09-07,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000215,CBRE_00012,Financial Statement,CBRE_00012_Financial_Statement_4.xlsx,xlsx,2.25,2020-01-03,2023-09-15,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000216,CBRE_00012,Energy Audit,CBRE_00012_Energy_Audit_1.pdf,pdf,1.01,2021-06-25,2024-05-17,Archived,Confidential,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_000217,CBRE_00012,Appraisal Report,CBRE_00012_Appraisal_Report_1.pdf,pdf,4.79,2024-03-01,2024-11-18,Draft,Public,"value, comparables, market, highest best use, cap rate",False,False,
DOC_000218,CBRE_00012,Insurance Policy,CBRE_00012_Insurance_Policy_1.pdf,pdf,0.87,2022-05-05,2023-07-23,Active,Confidential,"general, property, management",True,True,2027-01-15
DOC_000219,CBRE_00012,Maintenance Log,CBRE_00012_Maintenance_Log_1.csv,csv,4.05,2022-11-10,2024-02-22,Active,Internal,"general, property, management",False,False,
DOC_000220,CBRE_00012,Maintenance Log,CBRE_00012_Maintenance_Log_2.csv,csv,4.03,2022-11-06,2023-03-28,Active,Confidential,"general, property, management",False,False,
DOC_000221,CBRE_00012,Maintenance Log,CBRE_00012_Maintenance_Log_3.csv,csv,1.5,2021-07-14,2024-08-29,Active,Confidential,"general, property, management",False,False,
DOC_000222,CBRE_00012,Maintenance Log,CBRE_00012_Maintenance_Log_4.csv,csv,4.79,2024-12-21,2023-03-02,Draft,Confidential,"general, property, management",False,False,
DOC_000223,CBRE_00012,Tenant Correspondence,CBRE_00012_Tenant_Correspondence_1.docx,docx,2.74,2024-08-01,2024-11-28,Active,Internal,"general, property, management",False,False,
DOC_000224,CBRE_00012,Tenant Correspondence,CBRE_00012_Tenant_Correspondence_2.docx,docx,1.48,2023-10-16,2023-06-26,Draft,Internal,"general, property, management",False,False,
DOC_000225,CBRE_00012,Tenant Correspondence,CBRE_00012_Tenant_Correspondence_3.docx,docx,4.41,2023-09-26,2024-07-23,Active,Internal,"general, property, management",False,False,
DOC_000226,CBRE_00012,Market Analysis,CBRE_00012_Market_Analysis_1.pptx,pptx,2.61,2020-01-17,2023-07-25,Active,Internal,"general, property, management",False,False,
DOC_000227,CBRE_00012,Environmental Report,CBRE_00012_Environmental_Report_1.pdf,pdf,0.54,2023-04-29,2023-11-03,Active,Internal,"general, property, management",False,False,
DOC_000228,CBRE_00013,Lease Agreement,CBRE_00013_Lease_Agreement_1.pdf,pdf,4.44,2022-02-05,2023-05-28,Draft,Internal,"rent, term, renewal, escalation, cam",True,True,2027-04-28
DOC_000229,CBRE_00013,Lease Agreement,CBRE_00013_Lease_Agreement_2.pdf,pdf,3.71,2020-08-14,2024-05-07,Archived,Confidential,"rent, term, renewal, escalation, cam",True,True,2026-01-18
DOC_000230,CBRE_00013,Property Inspection Report,CBRE_00013_Property_Inspection_Report_1.pdf,pdf,1.38,2020-01-31,2024-08-21,Active,Public,"hvac, roof, structural, safety, code",False,False,
DOC_000231,CBRE_00013,Financial Statement,CBRE_00013_Financial_Statement_1.xlsx,xlsx,1.66,2023-05-03,2024-02-20,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000232,CBRE_00013,Financial Statement,CBRE_00013_Financial_Statement_2.xlsx,xlsx,4.66,2022-04-12,2024-08-30,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000233,CBRE_00013,Energy Audit,CBRE_00013_Energy_Audit_1.pdf,pdf,1.61,2024-08-08,2023-03-26,Active,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_000234,CBRE_00013,Appraisal Report,CBRE_00013_Appraisal_Report_1.pdf,pdf,4.88,2021-11-25,2023-09-27,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_000235,CBRE_00013,Insurance Policy,CBRE_00013_Insurance_Policy_1.pdf,pdf,2.07,2020-05-20,2024-08-16,Active,Public,"general, property, management",True,True,2026-12-21
DOC_000236,CBRE_00013,Maintenance Log,CBRE_00013_Maintenance_Log_1.csv,csv,1.81,2022-08-30,2023-06-27,Active,Internal,"general, property, management",False,False,
DOC_000237,CBRE_00013,Maintenance Log,CBRE_00013_Maintenance_Log_2.csv,csv,2.99,2020-09-09,2024-12-01,Active,Public,"general, property, management",False,False,
DOC_000238,CBRE_00013,Maintenance Log,CBRE_00013_Maintenance_Log_3.csv,csv,4.07,2023-02-17,2023-12-14,Active,Public,"general, property, management",False,False,
DOC_000239,CBRE_00013,Maintenance Log,CBRE_00013_Maintenance_Log_4.csv,csv,2.95,2023-02-02,2023-10-27,Active,Internal,"general, property, management",False,False,
DOC_000240,CBRE_00013,Maintenance Log,CBRE_00013_Maintenance_Log_5.csv,csv,1.19,2022-08-03,2023-10-02,Active,Confidential,"general, property, management",False,False,
DOC_000241,CBRE_00013,Maintenance Log,CBRE_00013_Maintenance_Log_6.csv,csv,2.09,2024-12-28,2024-09-12,Active,Internal,"general, property, management",False,False,
DOC_000242,CBRE_00013,Maintenance Log,CBRE_00013_Maintenance_Log_7.csv,csv,3.73,2020-05-26,2023-05-02,Draft,Confidential,"general, property, management",False,False,
DOC_000243,CBRE_00013,Tenant Correspondence,CBRE_00013_Tenant_Correspondence_1.docx,docx,4.68,2024-03-18,2023-05-27,Active,Confidential,"general, property, management",False,False,
DOC_000244,CBRE_00013,Tenant Correspondence,CBRE_00013_Tenant_Correspondence_2.docx,docx,2.72,2023-05-16,2023-03-21,Draft,Internal,"general, property, management",False,False,
DOC_000245,CBRE_00013,Market Analysis,CBRE_00013_Market_Analysis_1.pptx,pptx,3.2,2021-11-10,2024-10-09,Archived,Confidential,"general, property, management",False,False,
DOC_000246,CBRE_00013,Environmental Report,CBRE_00013_Environmental_Report_1.pdf,pdf,3.08,2022-11-12,2024-06-12,Active,Public,"general, property, management",False,False,
DOC_000247,CBRE_00014,Lease Agreement,CBRE_00014_Lease_Agreement_1.pdf,pdf,0.99,2024-05-18,2024-02-28,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-05-11
DOC_000248,CBRE_00014,Lease Agreement,CBRE_00014_Lease_Agreement_2.pdf,pdf,1.82,2020-11-23,2023-05-17,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-02-05
DOC_000249,CBRE_00014,Property Inspection Report,CBRE_00014_Property_Inspection_Report_1.pdf,pdf,2.93,2023-08-03,2023-12-26,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_000250,CBRE_00014,Property Inspection Report,CBRE_00014_Property_Inspection_Report_2.pdf,pdf,2.58,2021-03-01,2024-10-19,Active,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_000251,CBRE_00014,Financial Statement,CBRE_00014_Financial_Statement_1.xlsx,xlsx,3.54,2021-12-22,2023-08-28,Draft,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_000252,CBRE_00014,Energy Audit,CBRE_00014_Energy_Audit_1.pdf,pdf,4.04,2020-01-10,2024-05-19,Draft,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_000253,CBRE_00014,Appraisal Report,CBRE_00014_Appraisal_Report_1.pdf,pdf,1.36,2021-10-21,2024-03-13,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_000254,CBRE_00014,Insurance Policy,CBRE_00014_Insurance_Policy_1.pdf,pdf,1.29,2020-03-05,2024-06-21,Active,Confidential,"general, property, management",True,True,2026-01-30
DOC_000255,CBRE_00014,Maintenance Log,CBRE_00014_Maintenance_Log_1.csv,csv,0.71,2020-12-05,2023-10-13,Active,Internal,"general, property, management",False,False,
